Experiment ,Time,Model,Total forcing response,Temperature response
CO2 concentration impulse,2196,AR5-IR,0,0.001461181
CO2 concentration impulse,2197,AR5-IR,0,0.001457617
CO2 concentration impulse,2198,AR5-IR,0,0.001454062
CO2 concentration impulse,2199,AR5-IR,0,0.001450515
CO2 concentration impulse,2200,AR5-IR,0,0.001446977
CO2 concentration impulse,2201,AR5-IR,0,0.001443448
CO2 concentration impulse,2202,AR5-IR,0,0.001439927
CO2 concentration impulse,2203,AR5-IR,0,0.001436415
CO2 concentration impulse,2204,AR5-IR,0,0.001432912
CO2 concentration impulse,2205,AR5-IR,0,0.001429417
CO2 concentration impulse,2206,AR5-IR,0,0.001425931
CO2 concentration impulse,2207,AR5-IR,0,0.001422453
CO2 concentration impulse,2208,AR5-IR,0,0.001418983
CO2 concentration impulse,2209,AR5-IR,0,0.001415522
CO2 concentration impulse,2210,AR5-IR,0,0.00141207
CO2 concentration impulse,2211,AR5-IR,0,0.001408626
CO2 concentration impulse,2212,AR5-IR,0,0.00140519
CO2 concentration impulse,2213,AR5-IR,0,0.001401763
CO2 concentration impulse,2214,AR5-IR,0,0.001398344
CO2 concentration impulse,2215,AR5-IR,0,0.001394933
CO2 concentration impulse,2216,AR5-IR,0,0.001391531
CO2 concentration impulse,2217,AR5-IR,0,0.001388137
CO2 concentration impulse,2218,AR5-IR,0,0.001384751
CO2 concentration impulse,2219,AR5-IR,0,0.001381374
CO2 concentration impulse,2220,AR5-IR,0,0.001378005
CO2 concentration impulse,2221,AR5-IR,0,0.001374644
CO2 concentration impulse,2222,AR5-IR,0,0.001371291
CO2 concentration impulse,2223,AR5-IR,0,0.001367946
CO2 concentration impulse,2224,AR5-IR,0,0.00136461
CO2 concentration impulse,2225,AR5-IR,0,0.001361282
CO2 concentration impulse,2226,AR5-IR,0,0.001357961
CO2 concentration impulse,2227,AR5-IR,0,0.001354649
CO2 concentration impulse,2228,AR5-IR,0,0.001351345
CO2 concentration impulse,2229,AR5-IR,0,0.001348049
CO2 concentration impulse,2230,AR5-IR,0,0.001344761
CO2 concentration impulse,2231,AR5-IR,0,0.001341482
CO2 concentration impulse,2232,AR5-IR,0,0.00133821
CO2 concentration impulse,2233,AR5-IR,0,0.001334946
CO2 concentration impulse,2234,AR5-IR,0,0.00133169
CO2 concentration impulse,2235,AR5-IR,0,0.001328442
CO2 concentration impulse,2236,AR5-IR,0,0.001325202
CO2 concentration impulse,2237,AR5-IR,0,0.001321969
CO2 concentration impulse,2238,AR5-IR,0,0.001318745
CO2 concentration impulse,2239,AR5-IR,0,0.001315529
CO2 concentration impulse,2240,AR5-IR,0,0.00131232
CO2 concentration impulse,2241,AR5-IR,0,0.001309119
CO2 concentration impulse,2242,AR5-IR,0,0.001305926
CO2 concentration impulse,2243,AR5-IR,0,0.001302741
CO2 concentration impulse,2244,AR5-IR,0,0.001299564
CO2 concentration impulse,2245,AR5-IR,0,0.001296394
CO2 concentration impulse,2246,AR5-IR,0,0.001293232
CO2 concentration impulse,2247,AR5-IR,0,0.001290078
CO2 concentration impulse,2248,AR5-IR,0,0.001286931
CO2 concentration impulse,2249,AR5-IR,0,0.001283793
CO2 concentration impulse,2250,AR5-IR,0,0.001280661
CO2 concentration impulse,2251,AR5-IR,0,0.001277538
CO2 concentration impulse,2252,AR5-IR,0,0.001274422
CO2 concentration impulse,2253,AR5-IR,0,0.001271313
CO2 concentration impulse,2254,AR5-IR,0,0.001268213
CO2 concentration impulse,2255,AR5-IR,0,0.00126512
CO2 concentration impulse,2256,AR5-IR,0,0.001262034
CO2 concentration impulse,2257,AR5-IR,0,0.001258956
CO2 concentration impulse,2258,AR5-IR,0,0.001255885
CO2 concentration impulse,2259,AR5-IR,0,0.001252822
CO2 concentration impulse,2260,AR5-IR,0,0.001249766
CO2 concentration impulse,2261,AR5-IR,0,0.001246718
CO2 concentration impulse,2262,AR5-IR,0,0.001243677
CO2 concentration impulse,2263,AR5-IR,0,0.001240644
CO2 concentration impulse,2264,AR5-IR,0,0.001237618
CO2 concentration impulse,2265,AR5-IR,0,0.001234599
CO2 concentration impulse,2266,AR5-IR,0,0.001231588
CO2 concentration impulse,2267,AR5-IR,0,0.001228584
CO2 concentration impulse,2268,AR5-IR,0,0.001225588
CO2 concentration impulse,2269,AR5-IR,0,0.001222599
CO2 concentration impulse,2270,AR5-IR,0,0.001219617
CO2 concentration impulse,2271,AR5-IR,0,0.001216642
CO2 concentration impulse,2272,AR5-IR,0,0.001213675
CO2 concentration impulse,2273,AR5-IR,0,0.001210714
CO2 concentration impulse,2274,AR5-IR,0,0.001207761
CO2 concentration impulse,2275,AR5-IR,0,0.001204816
CO2 concentration impulse,2276,AR5-IR,0,0.001201877
CO2 concentration impulse,2277,AR5-IR,0,0.001198946
CO2 concentration impulse,2278,AR5-IR,0,0.001196021
CO2 concentration impulse,2279,AR5-IR,0,0.001193104
CO2 concentration impulse,2280,AR5-IR,0,0.001190194
CO2 concentration impulse,2281,AR5-IR,0,0.001187291
CO2 concentration impulse,2282,AR5-IR,0,0.001184396
CO2 concentration impulse,2283,AR5-IR,0,0.001181507
CO2 concentration impulse,2284,AR5-IR,0,0.001178625
CO2 concentration impulse,2285,AR5-IR,0,0.00117575
CO2 concentration impulse,2286,AR5-IR,0,0.001172883
CO2 concentration impulse,2287,AR5-IR,0,0.001170022
CO2 concentration impulse,2288,AR5-IR,0,0.001167168
CO2 concentration impulse,2289,AR5-IR,0,0.001164322
CO2 concentration impulse,2290,AR5-IR,0,0.001161482
CO2 concentration impulse,2291,AR5-IR,0,0.001158649
CO2 concentration impulse,2292,AR5-IR,0,0.001155823
CO2 concentration impulse,2293,AR5-IR,0,0.001153004
CO2 concentration impulse,2294,AR5-IR,0,0.001150192
CO2 concentration impulse,2295,AR5-IR,0,0.001147386
CO2 concentration impulse,2296,AR5-IR,0,0.001144588
CO2 concentration impulse,2297,AR5-IR,0,0.001141796
CO2 concentration impulse,2298,AR5-IR,0,0.001139011
CO2 concentration impulse,2299,AR5-IR,0,0.001136233
CO2 concentration impulse,2300,AR5-IR,0,0.001133462
CO2 concentration impulse,2301,AR5-IR,0,0.001130697
CO2 concentration impulse,2302,AR5-IR,0,0.001127939
CO2 concentration impulse,2303,AR5-IR,0,0.001125188
CO2 concentration impulse,2304,AR5-IR,0,0.001122444
CO2 concentration impulse,2305,AR5-IR,0,0.001119706
CO2 concentration impulse,2306,AR5-IR,0,0.001116975
CO2 concentration impulse,2307,AR5-IR,0,0.001114251
CO2 concentration impulse,2308,AR5-IR,0,0.001111533
CO2 concentration impulse,2309,AR5-IR,0,0.001108822
CO2 concentration impulse,2310,AR5-IR,0,0.001106118
CO2 concentration impulse,2311,AR5-IR,0,0.00110342
CO2 concentration impulse,2312,AR5-IR,0,0.001100729
CO2 concentration impulse,2313,AR5-IR,0,0.001098044
CO2 concentration impulse,2314,AR5-IR,0,0.001095366
CO2 concentration impulse,2010,FAIR,0,0
CO2 concentration impulse,2011,FAIR,0,0
CO2 concentration impulse,2012,FAIR,0,0
CO2 concentration impulse,2013,FAIR,0,0
CO2 concentration impulse,2014,FAIR,0,0
CO2 concentration impulse,2015,FAIR,2.17,0
CO2 concentration impulse,2016,FAIR,0,0.195
CO2 concentration impulse,2017,FAIR,0,0.153
CO2 concentration impulse,2018,FAIR,0,0.121
CO2 concentration impulse,2019,FAIR,0,0.0952
CO2 concentration impulse,2020,FAIR,0,0.0752
CO2 concentration impulse,2021,FAIR,0,0.0595
CO2 concentration impulse,2022,FAIR,0,0.0473
CO2 concentration impulse,2023,FAIR,0,0.0376
CO2 concentration impulse,2024,FAIR,0,0.0301
CO2 concentration impulse,2025,FAIR,0,0.0242
CO2 concentration impulse,2026,FAIR,0,0.0196
CO2 concentration impulse,2027,FAIR,0,0.0159
CO2 concentration impulse,2028,FAIR,0,0.0131
CO2 concentration impulse,2029,FAIR,0,0.0109
CO2 concentration impulse,2030,FAIR,0,0.0091
CO2 concentration impulse,2031,FAIR,0,0.00772
CO2 concentration impulse,2032,FAIR,0,0.00664
CO2 concentration impulse,2033,FAIR,0,0.00579
CO2 concentration impulse,2034,FAIR,0,0.00513
CO2 concentration impulse,2035,FAIR,0,0.0046
CO2 concentration impulse,2036,FAIR,0,0.00419
CO2 concentration impulse,2037,FAIR,0,0.00386
CO2 concentration impulse,2038,FAIR,0,0.0036
CO2 concentration impulse,2039,FAIR,0,0.00339
CO2 concentration impulse,2040,FAIR,0,0.00323
CO2 concentration impulse,2041,FAIR,0,0.0031
CO2 concentration impulse,2042,FAIR,0,0.003
CO2 concentration impulse,2043,FAIR,0,0.00291
CO2 concentration impulse,2044,FAIR,0,0.00284
CO2 concentration impulse,2045,FAIR,0,0.00279
CO2 concentration impulse,2046,FAIR,0,0.00274
CO2 concentration impulse,2047,FAIR,0,0.0027
CO2 concentration impulse,2048,FAIR,0,0.00267
CO2 concentration impulse,2049,FAIR,0,0.00264
CO2 concentration impulse,2050,FAIR,0,0.00262
CO2 concentration impulse,2051,FAIR,0,0.0026
CO2 concentration impulse,2052,FAIR,0,0.00258
CO2 concentration impulse,2053,FAIR,0,0.00256
CO2 concentration impulse,2054,FAIR,0,0.00255
CO2 concentration impulse,2055,FAIR,0,0.00253
CO2 concentration impulse,2056,FAIR,0,0.00252
CO2 concentration impulse,2057,FAIR,0,0.00251
CO2 concentration impulse,2058,FAIR,0,0.00249
CO2 concentration impulse,2059,FAIR,0,0.00248
CO2 concentration impulse,2060,FAIR,0,0.00247
CO2 concentration impulse,2061,FAIR,0,0.00246
CO2 concentration impulse,2062,FAIR,0,0.00245
CO2 concentration impulse,2063,FAIR,0,0.00244
CO2 concentration impulse,2064,FAIR,0,0.00243
CO2 concentration impulse,2065,FAIR,0,0.00242
CO2 concentration impulse,2066,FAIR,0,0.00241
CO2 concentration impulse,2067,FAIR,0,0.0024
CO2 concentration impulse,2068,FAIR,0,0.00239
CO2 concentration impulse,2069,FAIR,0,0.00237
CO2 concentration impulse,2070,FAIR,0,0.00236
CO2 concentration impulse,2071,FAIR,0,0.00235
CO2 concentration impulse,2072,FAIR,0,0.00235
CO2 concentration impulse,2073,FAIR,0,0.00234
CO2 concentration impulse,2074,FAIR,0,0.00233
CO2 concentration impulse,2075,FAIR,0,0.00232
CO2 concentration impulse,2076,FAIR,0,0.00231
CO2 concentration impulse,2077,FAIR,0,0.0023
CO2 concentration impulse,2078,FAIR,0,0.00229
CO2 concentration impulse,2079,FAIR,0,0.00228
CO2 concentration impulse,2080,FAIR,0,0.00227
CO2 concentration impulse,2081,FAIR,0,0.00226
CO2 concentration impulse,2082,FAIR,0,0.00225
CO2 concentration impulse,2083,FAIR,0,0.00224
CO2 concentration impulse,2084,FAIR,0,0.00223
CO2 concentration impulse,2085,FAIR,0,0.00222
CO2 concentration impulse,2086,FAIR,0,0.00221
CO2 concentration impulse,2087,FAIR,0,0.0022
CO2 concentration impulse,2088,FAIR,0,0.00219
CO2 concentration impulse,2089,FAIR,0,0.00218
CO2 concentration impulse,2090,FAIR,0,0.00217
CO2 concentration impulse,2091,FAIR,0,0.00217
CO2 concentration impulse,2092,FAIR,0,0.00216
CO2 concentration impulse,2093,FAIR,0,0.00215
CO2 concentration impulse,2094,FAIR,0,0.00214
CO2 concentration impulse,2095,FAIR,0,0.00213
CO2 concentration impulse,2096,FAIR,0,0.00212
CO2 concentration impulse,2097,FAIR,0,0.00211
CO2 concentration impulse,2098,FAIR,0,0.0021
CO2 concentration impulse,2099,FAIR,0,0.00209
CO2 concentration impulse,2100,FAIR,0,0.00209
CO2 concentration impulse,2101,FAIR,0,0.00208
CO2 concentration impulse,2102,FAIR,0,0.00207
CO2 concentration impulse,2103,FAIR,0,0.00206
CO2 concentration impulse,2104,FAIR,0,0.00205
CO2 concentration impulse,2105,FAIR,0,0.00204
CO2 concentration impulse,2106,FAIR,0,0.00203
CO2 concentration impulse,2107,FAIR,0,0.00203
CO2 concentration impulse,2108,FAIR,0,0.00202
CO2 concentration impulse,2109,FAIR,0,0.00201
CO2 concentration impulse,2110,FAIR,0,0.002
CO2 concentration impulse,2111,FAIR,0,0.00199
CO2 concentration impulse,2112,FAIR,0,0.00198
CO2 concentration impulse,2113,FAIR,0,0.00198
CO2 concentration impulse,2114,FAIR,0,0.00197
CO2 concentration impulse,2115,FAIR,0,0.00196
CO2 concentration impulse,2116,FAIR,0,0.00195
CO2 concentration impulse,2117,FAIR,0,0.00194
CO2 concentration impulse,2118,FAIR,0,0.00193
CO2 concentration impulse,2119,FAIR,0,0.00193
CO2 concentration impulse,2120,FAIR,0,0.00192
CO2 concentration impulse,2121,FAIR,0,0.00191
CO2 concentration impulse,2122,FAIR,0,0.0019
CO2 concentration impulse,2123,FAIR,0,0.00189
CO2 concentration impulse,2124,FAIR,0,0.00189
CO2 concentration impulse,2125,FAIR,0,0.00188
CO2 concentration impulse,2126,FAIR,0,0.00187
CO2 concentration impulse,2127,FAIR,0,0.00186
CO2 concentration impulse,2128,FAIR,0,0.00186
CO2 concentration impulse,2129,FAIR,0,0.00185
CO2 concentration impulse,2130,FAIR,0,0.00184
CO2 concentration impulse,2131,FAIR,0,0.00183
CO2 concentration impulse,2132,FAIR,0,0.00182
CO2 concentration impulse,2133,FAIR,0,0.00182
CO2 concentration impulse,2134,FAIR,0,0.00181
CO2 concentration impulse,2135,FAIR,0,0.0018
CO2 concentration impulse,2136,FAIR,0,0.00179
CO2 concentration impulse,2137,FAIR,0,0.00179
CO2 concentration impulse,2138,FAIR,0,0.00178
CO2 concentration impulse,2139,FAIR,0,0.00177
CO2 concentration impulse,2140,FAIR,0,0.00176
CO2 concentration impulse,2141,FAIR,0,0.00176
CO2 concentration impulse,2142,FAIR,0,0.00175
CO2 concentration impulse,2143,FAIR,0,0.00174
CO2 concentration impulse,2144,FAIR,0,0.00173
CO2 concentration impulse,2145,FAIR,0,0.00173
CO2 concentration impulse,2146,FAIR,0,0.00172
CO2 concentration impulse,2147,FAIR,0,0.00171
CO2 concentration impulse,2148,FAIR,0,0.00171
CO2 concentration impulse,2149,FAIR,0,0.0017
CO2 concentration impulse,2150,FAIR,0,0.00169
CO2 concentration impulse,2151,FAIR,0,0.00168
CO2 concentration impulse,2152,FAIR,0,0.00168
CO2 concentration impulse,2153,FAIR,0,0.00167
CO2 concentration impulse,2154,FAIR,0,0.00166
CO2 concentration impulse,2155,FAIR,0,0.00166
CO2 concentration impulse,2156,FAIR,0,0.00165
CO2 concentration impulse,2157,FAIR,0,0.00164
CO2 concentration impulse,2158,FAIR,0,0.00164
CO2 concentration impulse,2159,FAIR,0,0.00163
CO2 concentration impulse,2160,FAIR,0,0.00162
CO2 concentration impulse,2161,FAIR,0,0.00162
CO2 concentration impulse,2162,FAIR,0,0.00161
CO2 concentration impulse,2163,FAIR,0,0.0016
CO2 concentration impulse,2164,FAIR,0,0.0016
CO2 concentration impulse,2165,FAIR,0,0.00159
CO2 concentration impulse,2166,FAIR,0,0.00158
CO2 concentration impulse,2167,FAIR,0,0.00158
CO2 concentration impulse,2168,FAIR,0,0.00157
CO2 concentration impulse,2169,FAIR,0,0.00156
CO2 concentration impulse,2170,FAIR,0,0.00156
CO2 concentration impulse,2171,FAIR,0,0.00155
CO2 concentration impulse,2172,FAIR,0,0.00154
CO2 concentration impulse,2173,FAIR,0,0.00154
CO2 concentration impulse,2174,FAIR,0,0.00153
CO2 concentration impulse,2175,FAIR,0,0.00152
CO2 concentration impulse,2176,FAIR,0,0.00152
CO2 concentration impulse,2177,FAIR,0,0.00151
CO2 concentration impulse,2178,FAIR,0,0.0015
CO2 concentration impulse,2179,FAIR,0,0.0015
CO2 concentration impulse,2180,FAIR,0,0.00149
CO2 concentration impulse,2181,FAIR,0,0.00149
CO2 concentration impulse,2182,FAIR,0,0.00148
CO2 concentration impulse,2183,FAIR,0,0.00147
CO2 concentration impulse,2184,FAIR,0,0.00147
CO2 concentration impulse,2185,FAIR,0,0.00146
CO2 concentration impulse,2186,FAIR,0,0.00146
CO2 concentration impulse,2187,FAIR,0,0.00145
CO2 concentration impulse,2188,FAIR,0,0.00144
CO2 concentration impulse,2189,FAIR,0,0.00144
CO2 concentration impulse,2190,FAIR,0,0.00143
CO2 concentration impulse,2191,FAIR,0,0.00143
CO2 concentration impulse,2192,FAIR,0,0.00142
CO2 concentration impulse,2193,FAIR,0,0.00141
CO2 concentration impulse,2194,FAIR,0,0.00141
CO2 concentration impulse,2195,FAIR,0,0.0014
CO2 concentration impulse,2196,FAIR,0,0.0014
CO2 concentration impulse,2197,FAIR,0,0.00139
CO2 concentration impulse,2198,FAIR,0,0.00138
CO2 concentration impulse,2199,FAIR,0,0.00138
CO2 concentration impulse,2200,FAIR,0,0.00137
CO2 concentration impulse,2201,FAIR,0,0.00137
CO2 concentration impulse,2202,FAIR,0,0.00136
CO2 concentration impulse,2203,FAIR,0,0.00136
CO2 concentration impulse,2204,FAIR,0,0.00135
CO2 concentration impulse,2205,FAIR,0,0.00134
CO2 concentration impulse,2206,FAIR,0,0.00134
CO2 concentration impulse,2207,FAIR,0,0.00133
CO2 concentration impulse,2208,FAIR,0,0.00133
CO2 concentration impulse,2209,FAIR,0,0.00132
CO2 concentration impulse,2210,FAIR,0,0.00132
CO2 concentration impulse,2211,FAIR,0,0.00131
CO2 concentration impulse,2212,FAIR,0,0.00131
CO2 concentration impulse,2213,FAIR,0,0.0013
CO2 concentration impulse,2214,FAIR,0,0.00129
CO2 concentration impulse,2215,FAIR,0,0.00129
CO2 concentration impulse,2216,FAIR,0,0.00128
CO2 concentration impulse,2217,FAIR,0,0.00128
CO2 concentration impulse,2218,FAIR,0,0.00127
CO2 concentration impulse,2219,FAIR,0,0.00127
CO2 concentration impulse,2220,FAIR,0,0.00126
CO2 concentration impulse,2221,FAIR,0,0.00126
CO2 concentration impulse,2222,FAIR,0,0.00125
CO2 concentration impulse,2223,FAIR,0,0.00125
CO2 concentration impulse,2224,FAIR,0,0.00124
CO2 concentration impulse,2225,FAIR,0,0.00124
CO2 concentration impulse,2226,FAIR,0,0.00123
CO2 concentration impulse,2227,FAIR,0,0.00123
CO2 concentration impulse,2228,FAIR,0,0.00122
CO2 concentration impulse,2229,FAIR,0,0.00122
CO2 concentration impulse,2230,FAIR,0,0.00121
CO2 concentration impulse,2231,FAIR,0,0.00121
CO2 concentration impulse,2232,FAIR,0,0.0012
CO2 concentration impulse,2233,FAIR,0,0.0012
CO2 concentration impulse,2234,FAIR,0,0.00119
CO2 concentration impulse,2235,FAIR,0,0.00119
CO2 concentration impulse,2236,FAIR,0,0.00118
CO2 concentration impulse,2237,FAIR,0,0.00118
CO2 concentration impulse,2238,FAIR,0,0.00117
CO2 concentration impulse,2239,FAIR,0,0.00117
CO2 concentration impulse,2240,FAIR,0,0.00116
CO2 concentration impulse,2241,FAIR,0,0.00116
CO2 concentration impulse,2242,FAIR,0,0.00115
CO2 concentration impulse,2243,FAIR,0,0.00115
CO2 concentration impulse,2244,FAIR,0,0.00114
CO2 concentration impulse,2245,FAIR,0,0.00114
CO2 concentration impulse,2246,FAIR,0,0.00113
CO2 concentration impulse,2247,FAIR,0,0.00113
CO2 concentration impulse,2248,FAIR,0,0.00112
CO2 concentration impulse,2249,FAIR,0,0.00112
CO2 concentration impulse,2250,FAIR,0,0.00111
CO2 concentration impulse,2251,FAIR,0,0.00111
CO2 concentration impulse,2252,FAIR,0,0.0011
CO2 concentration impulse,2253,FAIR,0,0.0011
CO2 concentration impulse,2254,FAIR,0,0.00109
CO2 concentration impulse,2255,FAIR,0,0.00109
CO2 concentration impulse,2256,FAIR,0,0.00109
CO2 concentration impulse,2257,FAIR,0,0.00108
CO2 concentration impulse,2258,FAIR,0,0.00108
CO2 concentration impulse,2259,FAIR,0,0.00107
CO2 concentration impulse,2260,FAIR,0,0.00107
CO2 concentration impulse,2261,FAIR,0,0.00106
CO2 concentration impulse,2262,FAIR,0,0.00106
CO2 concentration impulse,2263,FAIR,0,0.00105
CO2 concentration impulse,2264,FAIR,0,0.00105
CO2 concentration impulse,2265,FAIR,0,0.00105
CO2 concentration impulse,2266,FAIR,0,0.00104
CO2 concentration impulse,2267,FAIR,0,0.00104
CO2 concentration impulse,2268,FAIR,0,0.00103
CO2 concentration impulse,2269,FAIR,0,0.00103
CO2 concentration impulse,2270,FAIR,0,0.00102
CO2 concentration impulse,2271,FAIR,0,0.00102
CO2 concentration impulse,2272,FAIR,0,0.00102
CO2 concentration impulse,2273,FAIR,0,0.00101
CO2 concentration impulse,2274,FAIR,0,0.00101
CO2 concentration impulse,2275,FAIR,0,0.001
CO2 concentration impulse,2276,FAIR,0,0.000999
CO2 concentration impulse,2277,FAIR,0,0.000995
CO2 concentration impulse,2278,FAIR,0,0.00099
CO2 concentration impulse,2279,FAIR,0,0.000986
CO2 concentration impulse,2280,FAIR,0,0.000982
CO2 concentration impulse,2281,FAIR,0,0.000978
CO2 concentration impulse,2282,FAIR,0,0.000974
CO2 concentration impulse,2283,FAIR,0,0.00097
CO2 concentration impulse,2284,FAIR,0,0.000966
CO2 concentration impulse,2285,FAIR,0,0.000962
CO2 concentration impulse,2286,FAIR,0,0.000958
CO2 concentration impulse,2287,FAIR,0,0.000954
CO2 concentration impulse,2288,FAIR,0,0.00095
CO2 concentration impulse,2289,FAIR,0,0.000946
CO2 concentration impulse,2290,FAIR,0,0.000942
CO2 concentration impulse,2291,FAIR,0,0.000938
CO2 concentration impulse,2292,FAIR,0,0.000934
CO2 concentration impulse,2293,FAIR,0,0.00093
CO2 concentration impulse,2294,FAIR,0,0.000926
CO2 concentration impulse,2295,FAIR,0,0.000922
CO2 concentration impulse,2296,FAIR,0,0.000919
CO2 concentration impulse,2297,FAIR,0,0.000915
CO2 concentration impulse,2298,FAIR,0,0.000911
CO2 concentration impulse,2299,FAIR,0,0.000907
CO2 concentration impulse,2300,FAIR,0,0.000903
